date,building_id,building_name,country,strategy,battery_type,eu_compliant,avg_soc_start_percent,avg_soc_end_percent,charge_kwh,discharge_kwh,pv_generation_kwh,round_trip_efficiency_percent,daily_net_savings_eur,daily_co2_avoided_kg,battery_health_percent,total_cycles_cumulative,total_cost_avoided_eur,total_co2_avoided_kg
2025-03-12,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,83.58,78.19,319.2,90.49,19.1534,29.7108,99.47,152.7275,13410.5003,23214.5893
2025-03-13,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,78.95,80.95,274.17,90.49,20.3581,30.7623,99.46,152.9299,13430.8584,23245.3516
2025-03-14,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.98,71.17,304.9,90.49,16.9547,27.0436,99.46,153.1078,13447.8131,23272.3952
2025-03-15,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.87,80.0,350.34,90.49,16.0887,30.3982,99.46,153.30780000000001,13463.9018,23302.7934
2025-03-16,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,79.89,86.73,321.69,90.49,17.9824,32.9556,99.46,153.5246,13481.8842,23335.749
2025-03-17,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,78.4,74.54,367.41,90.49,18.3494,28.3256,99.46,153.711,13500.2336,23364.0746
2025-03-18,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.65,66.6,328.18,90.49,15.5204,25.3087,99.46,153.8775,13515.754,23389.3833
2025-03-19,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.04,75.46,344.49,90.49,18.3909,28.6759,99.46,154.0662,13534.1449,23418.0592
2025-03-20,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,78.44,87.32,366.27,90.49,22.4257,33.1813,99.46,154.2845,13556.570600000001,23451.2405
2025-03-21,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,81.92,61.87,388.49,90.49,14.0602,23.5108,99.46,154.4392,13570.6308,23474.7513
2025-03-22,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,77.07,77.12,363.51,90.49,15.5727,29.306,99.46,154.632,13586.2035,23504.0573
2025-03-23,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,83.14,78.52,389.85,90.49,15.5316,29.8391,99.46,154.8283,13601.7351,23533.8964
2025-03-24,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,78.79,70.34,379.65,90.49,16.9816,26.7299,99.46,155.0042,13618.7167,23560.6263
2025-03-25,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,77.11,85.1,431.44,90.49,21.808,32.3366,99.46,155.2169,13640.5247,23592.9629
2025-03-26,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,69.5,76.51,331.19,90.49,19.5961,29.0742,99.46,155.4082,13660.1208,23622.0371
2025-03-27,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.63,67.08,442.7,90.49,15.814,25.4916,99.46,155.5759,13675.9348,23647.5287
2025-03-28,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,74.55,83.58,283.27,90.49,21.5024,31.761,99.45,155.7849,13697.4372,23679.2897
2025-03-29,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,78.5,76.56,418.33,90.49,15.3212,29.0925,99.45,155.97629999999998,13712.7584,23708.3822
2025-03-30,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,75.13,81.91,400.99,90.49,17.0063,31.125,99.45,156.18110000000001,13729.7647,23739.5072
2025-03-31,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,77.39,78.72,410.29,90.49,19.755,29.915,99.45,156.3779,13749.5197,23769.4222
2025-04-01,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.28,77.46,390.92,90.49,17.0999,29.436,99.45,156.5716,13766.6196,23798.8582
2025-04-02,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,81.91,74.57,535.8,90.49,16.1746,28.3375,99.45,156.75799999999998,13782.7942,23827.1957
2025-04-03,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,79.47,76.37,471.34,90.49,16.8387,29.021,99.45,156.94889999999998,13799.6329,23856.2167
2025-04-04,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.31,73.94,477.38,90.49,16.0923,28.0954,99.45,157.1337,13815.7252,23884.3121
2025-04-05,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,76.04,77.46,407.38,90.49,14.0493,29.4337,99.45,157.3273,13829.7745,23913.7458
2025-04-06,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,75.78,73.98,455.95,90.49,13.2227,28.1114,99.45,157.5122,13842.9972,23941.8572
2025-04-07,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,77.63,75.86,460.38,90.49,16.8077,28.8278,99.45,157.7019,13859.8049,23970.685
2025-04-08,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.69,80.8,446.81,90.48,17.9006,30.7033,99.45,157.9039,13877.7055,24001.3883
2025-04-09,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,79.99,70.49,490.94,90.48,15.1294,26.7851,99.45,158.08010000000002,13892.8349,24028.1734
2025-04-10,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,79.3,79.99,520.84,90.48,17.8814,30.3972,99.45,158.2801,13910.7163,24058.5706
2025-04-11,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,75.63,71.67,467.36,90.48,15.7373,27.2352,99.45,158.4593,13926.4536,24085.8058
2025-04-12,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,83.61,81.31,461.28,90.48,14.5126,30.8964,99.44,158.6626,13940.9662,24116.7022
2025-04-13,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,83.06,74.84,459.01,90.48,12.9798,28.4389,99.44,158.84969999999998,13953.946,24145.1411
2025-04-14,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,85.31,58.05,511.48,90.48,11.2555,22.0597,99.44,158.9948,13965.2015,24167.2008
2025-04-15,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.57,75.15,498.46,90.48,16.4225,28.5569,99.44,159.1827,13981.624,24195.7577
2025-04-16,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,85.58,74.15,458.98,90.48,15.8277,28.1784,99.44,159.3681,13997.4517,24223.9361
2025-04-17,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,85.9,69.65,487.52,90.48,14.5237,26.4659,99.44,159.54219999999998,14011.9754,24250.402000000002
2025-04-18,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.49,78.52,542.14,90.48,17.2632,29.8368,99.44,159.73850000000002,14029.2386,24280.2388
2025-04-19,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,74.77,74.1,589.03,90.48,13.3154,28.1583,99.44,159.9238,14042.554,24308.3971
2025-04-20,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,81.25,81.77,507.39,90.48,14.7717,31.0728,99.44,160.1282,14057.3257,24339.4699
2025-04-21,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,79.22,84.4,571.52,90.48,19.1407,32.0702,99.44,160.3392,14076.4664,24371.5401
2025-04-22,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,85.55,73.55,545.12,90.48,15.6583,27.95,99.44,160.5231,14092.1247,24399.4901
2025-04-23,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.04,87.75,577.04,90.48,20.0452,33.3433,99.44,160.7425,14112.1699,24432.8334
2025-04-24,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,83.24,71.52,526.93,90.48,15.2228,27.1784,99.44,160.9213,14127.3927,24460.0118
2025-04-25,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.4,74.56,555.56,90.48,16.1406,28.3323,99.44,161.1077,14143.5333,24488.3441
2025-04-26,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,86.26,74.53,538.72,90.48,12.7062,28.3201,99.44,161.29399999999998,14156.2395,24516.6642
2025-04-27,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,81.92,71.85,536.52,90.48,12.3256,27.3016,99.43,161.4736,14168.5651,24543.9658
2025-04-28,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,78.87,73.13,481.38,90.48,15.9518,27.7893,99.43,161.6564,14184.5169,24571.7551
2025-04-29,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.95,73.6,515.37,90.48,15.8318,27.9666,99.43,161.84040000000002,14200.3487,24599.721700000002
2025-04-30,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.23,81.7,607.59,90.48,18.1852,31.0447,99.43,162.0446,14218.5339,24630.7664
2025-05-01,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.56,75.45,586.57,90.48,16.5078,28.6701,99.43,162.2332,14235.0417,24659.4365
2025-05-02,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,83.72,81.57,671.92,90.48,18.0572,30.9969,99.43,162.4371,14253.0989,24690.4334
2025-05-03,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,78.91,59.73,581.06,90.48,9.5761,22.6958,99.43,162.5864,14262.675,24713.1292
2025-05-04,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.68,74.74,571.98,90.48,12.9797,28.4011,99.43,162.7732,14275.6547,24741.5303
2025-05-05,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.88,75.7,486.19,90.48,16.4358,28.7655,99.43,162.9624,14292.0905,24770.2958
2025-05-06,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,81.04,69.54,662.95,90.48,14.7938,26.4244,99.43,163.1362,14306.8843,24796.7202
2025-05-07,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,74.1,81.59,599.78,90.48,18.6577,31.0027,99.43,163.3402,14325.542,24827.7229
2025-05-08,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,84.76,91.41,695.57,90.48,20.7963,34.7355,99.43,163.5687,14346.3383,24862.4584
2025-05-09,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,76.69,76.11,575.16,90.48,16.9378,28.9231,99.43,163.759,14363.2761,24891.3815
2025-05-10,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.34,75.04,736.1,90.48,13.1975,28.5149,99.43,163.9466,14376.4736,24919.8964
2025-05-11,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,86.0,78.79,711.22,90.48,13.7543,29.9395,99.43,164.1436,14390.2279,24949.835900000002
2025-05-12,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.25,73.21,587.97,90.48,15.7643,27.8185,99.42,164.32659999999998,14405.9922,24977.6544
2025-05-13,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,78.35,68.24,782.86,90.48,14.5899,25.9298,99.42,164.49720000000002,14420.5821,25003.5842
2025-05-14,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.77,78.4,639.75,90.48,17.2122,29.7915,99.42,164.6932,14437.7943,25033.3757
2025-05-15,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,78.24,71.52,683.96,90.48,15.5323,27.1773,99.42,164.872,14453.3266,25060.553
2025-05-16,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,84.65,85.0,639.52,90.48,18.9762,32.2991,99.42,165.08450000000002,14472.3028,25092.8521
2025-05-17,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,71.05,77.37,617.4,90.48,14.3386,29.4023,99.42,165.27790000000002,14486.6414,25122.2544
2025-05-18,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,79.92,91.39,663.93,90.48,17.1851,34.7297,99.42,165.50639999999999,14503.8265,25156.9841
2025-05-19,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,77.91,74.2,645.82,90.48,16.3172,28.1968,99.42,165.69189999999998,14520.1437,25185.1809
2025-05-20,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,81.55,78.4,656.54,90.48,17.2872,29.7907,99.42,165.8879,14537.4309,25214.9716
2025-05-21,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,76.3,81.89,677.2,90.48,18.6092,31.1193,99.42,166.09259999999998,14556.0401,25246.0909
2025-05-22,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,88.12,74.2,738.39,90.48,15.6842,28.197,99.42,166.27810000000002,14571.7243,25274.2879
2025-05-23,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,79.31,77.47,754.68,90.48,17.1625,29.4396,99.42,166.4718,14588.8868,25303.7275
2025-05-24,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.02,70.37,778.69,90.48,11.9622,26.7414,99.42,166.64770000000001,14600.849,25330.4689
2025-05-25,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,83.5,82.38,686.51,90.48,14.7803,31.3053,99.42,166.8537,14615.6293,25361.7742
2025-05-26,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,81.45,74.53,608.39,90.48,16.1913,28.3212,99.42,167.04,14631.820600000001,25390.0954
2025-05-27,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,84.28,86.28,783.49,90.48,19.3651,32.7875,99.41,167.2557,14651.1857,25422.8829
2025-05-28,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,69.82,71.33,753.88,90.48,16.0007,27.1057,99.41,167.43400000000003,14667.1864,25449.9886
2025-05-29,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,83.19,77.91,663.76,90.48,17.0469,29.6066,99.41,167.6288,14684.2333,25479.5952
2025-05-30,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,79.96,69.47,702.72,90.48,14.8421,26.3999,99.41,167.8025,14699.0754,25505.9951
2025-05-31,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.42,74.5,735.1,90.48,13.0617,28.3099,99.41,167.9887,14712.1371,25534.305
2025-06-01,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,85.16,72.79,712.59,90.48,12.3531,27.6598,99.41,168.1707,14724.4902,25561.9648
2025-06-02,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,76.48,77.01,828.16,90.48,17.2047,29.2623,99.41,168.3632,14741.6949,25591.2271
2025-06-03,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,74.94,81.69,703.79,90.48,18.6355,31.0426,99.41,168.56740000000002,14760.3304,25622.2697
2025-06-04,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,83.96,83.93,790.77,90.48,18.713,31.8918,99.41,168.77720000000002,14779.0434,25654.1615
2025-06-05,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,79.37,84.57,756.74,90.48,19.1808,32.1354,99.41,168.98860000000002,14798.2242,25686.2969
2025-06-06,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.34,73.08,660.03,90.48,15.8483,27.7722,99.41,169.1713,14814.0725,25714.0691
2025-06-07,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,77.39,75.59,791.61,90.48,13.5138,28.7246,99.41,169.3603,14827.5863,25742.7937
2025-06-08,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,78.53,72.73,683.09,90.48,12.7508,27.6391,99.41,169.5421,14840.3371,25770.4328
2025-06-09,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.71,68.98,787.32,90.48,14.5317,26.2131,99.41,169.7146,14854.8688,25796.6459
2025-06-10,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,78.77,75.79,891.65,90.48,16.7157,28.799,99.41,169.9041,14871.5845,25825.4449
2025-06-11,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,75.36,69.34,875.76,90.48,15.0911,26.3511,99.4,170.0775,14886.6756,25851.796
2025-06-12,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,77.49,87.89,648.84,90.48,20.2447,33.3989,99.4,170.2972,14906.9203,25885.1949
2025-06-13,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.65,79.82,753.0,90.48,17.749,30.3325,99.4,170.4968,14924.6693,25915.5274
2025-06-14,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,87.17,59.21,834.65,90.48,8.9388,22.4993,99.4,170.6448,14933.6081,25938.0267
2025-06-15,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,76.93,80.27,699.96,90.48,14.6758,30.5027,99.4,170.8455,14948.2839,25968.5294
2025-06-16,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,75.4,75.93,797.47,90.48,16.9658,28.8543,99.4,171.03529999999998,14965.2497,25997.3837
2025-06-17,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,76.37,87.22,858.32,90.48,20.1239,33.1451,99.4,171.2534,14985.3736,26030.5288
2025-06-18,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,77.08,72.92,785.74,90.48,16.0033,27.7098,99.4,171.4357,15001.3769,26058.2386
2025-06-19,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,85.48,76.59,904.78,90.48,16.5296,29.1059,99.4,171.62720000000002,15017.9065,26087.3445
2025-06-20,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,78.4,87.0,833.63,90.48,19.9338,33.0599,99.4,171.84470000000002,15037.8403,26120.4044
2025-06-21,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.33,78.41,801.08,90.48,14.0141,29.7951,99.4,172.0407,15051.8544,26150.1995
2025-06-22,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,89.69,70.13,780.5,90.48,11.4279,26.6489,99.4,172.21599999999998,15063.2823,26176.8484
2025-06-23,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.76,84.4,742.48,90.48,19.0477,32.0728,99.4,172.42700000000002,15082.33,26208.9212
2025-06-24,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,84.85,85.74,865.19,90.48,19.1742,32.5798,99.4,172.6413,15101.5042,26241.501
2025-06-25,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,81.3,76.6,731.16,90.48,16.7912,29.1094,99.4,172.8328,15118.2954,26270.6104
2025-06-26,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,76.22,85.31,848.39,90.48,19.5885,32.4184,99.39,173.0461,15137.8839,26303.0288
2025-06-27,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,79.1,86.3,739.14,90.48,19.69,32.7922,99.39,173.2618,15157.5739,26335.821
2025-06-28,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,79.98,85.39,840.81,90.48,15.7266,32.4475,99.39,173.47529999999998,15173.3005,26368.2685
2025-06-29,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,79.86,78.16,817.13,90.48,13.9829,29.7011,99.39,173.6707,15187.2834,26397.9696
2025-06-30,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,78.92,72.87,795.73,90.48,15.8741,27.6895,99.39,173.8529,15203.1575,26425.6591
2025-07-01,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,70.74,84.5,883.93,90.48,19.6969,32.1107,99.39,174.06419999999997,15222.8544,26457.769800000002
2025-07-02,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,77.1,68.56,764.65,90.48,14.76,26.0535,99.39,174.2356,15237.6144,26483.8233
2025-07-03,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,86.04,69.54,911.32,90.48,14.4844,26.4251,99.39,174.40939999999998,15252.0988,26510.2484
2025-07-04,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.37,83.76,910.78,90.48,18.7655,31.8297,99.39,174.61880000000002,15270.8643,26542.0781
2025-07-05,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,85.34,72.22,871.61,90.48,12.2047,27.4444,99.39,174.7994,15283.069,26569.5225
2025-07-06,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,88.57,66.44,785.55,90.48,10.6029,25.2457,99.39,174.9655,15293.6719,26594.7682
2025-07-07,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,78.95,71.94,848.84,90.48,15.607,27.336,99.39,175.1453,15309.2789,26622.1042
2025-07-08,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,75.71,73.49,826.43,90.48,16.2511,27.9266,99.39,175.329,15325.53,26650.0308
2025-07-09,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,83.16,87.83,783.08,90.48,19.8748,33.3739,99.39,175.5486,15345.4048,26683.4047
2025-07-10,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,75.11,83.51,732.75,90.48,19.1425,31.7321,99.38,175.75740000000002,15364.5473,26715.1368
2025-07-11,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.08,77.21,762.26,90.48,16.9147,29.3386,99.38,175.9504,15381.462,26744.4754
2025-07-12,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,75.36,77.75,794.53,90.48,14.1636,29.5464,99.38,176.1448,15395.6256,26774.0218
2025-07-13,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.49,82.65,832.02,90.48,15.0326,31.4082,99.38,176.35139999999998,15410.6582,26805.43
2025-07-14,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,72.58,70.29,772.96,90.48,15.533,26.7106,99.38,176.5271,15426.1912,26832.1406
2025-07-15,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,89.8,79.8,828.27,90.48,17.175,30.3236,99.38,176.7266,15443.3662,26862.4642
2025-07-16,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.68,69.92,777.09,90.48,14.926,26.5711,99.38,176.9014,15458.2922,26889.0353
2025-07-17,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,74.92,82.87,783.68,90.48,18.9718,31.4892,99.38,177.1086,15477.264,26920.5245
2025-07-18,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,76.56,73.18,806.87,90.48,16.1105,27.8095,99.38,177.2916,15493.3745,26948.334
2025-07-19,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,85.3,82.1,858.94,90.48,14.6001,31.1981,99.38,177.49689999999998,15507.9746,26979.5321
2025-07-20,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,76.63,77.07,849.28,90.48,13.9198,29.2879,99.38,177.68959999999998,15521.8944,27008.82
2025-07-21,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,77.48,73.41,667.75,90.48,16.118,27.8955,99.38,177.87310000000002,15538.0124,27036.7155
2025-07-22,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,79.59,70.16,816.85,90.48,15.0595,26.659,99.38,178.0485,15553.0719,27063.3745
2025-07-23,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,81.96,79.6,909.38,90.48,17.6058,30.2499,99.38,178.2475,15570.6777,27093.6244
2025-07-24,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.23,76.06,754.38,90.48,16.7015,28.9009,99.38,178.43759999999997,15587.3792,27122.5253
2025-07-25,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,74.81,75.61,731.58,90.48,16.9102,28.7313,99.37,178.6266,15604.2894,27151.2566
2025-07-26,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,77.67,77.08,743.69,90.48,13.8574,29.2905,99.37,178.8193,15618.1468,27180.5471
2025-07-27,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,81.48,67.9,741.87,90.48,11.3973,25.8028,99.37,178.9891,15629.5441,27206.3499
2025-07-28,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,80.91,72.38,800.36,90.48,15.612,27.5047,99.37,179.1701,15645.1561,27233.8546
2025-07-29,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,76.2,81.27,769.18,90.48,18.4365,30.8811,99.37,179.37330000000003,15663.5926,27264.7357
2025-07-30,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,72.76,76.67,770.88,90.48,17.3388,29.1331,99.37,179.565,15680.9314,27293.8688
2025-07-31,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,74.56,85.44,834.56,90.48,19.7263,32.4656,99.37,179.7786,15700.6577,27326.3344
2025-08-01,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,85.35,72.97,676.64,90.48,15.5047,27.7289,99.37,179.96099999999998,15716.1624,27354.0633
2025-08-02,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,75.21,74.68,739.46,90.48,13.4275,28.3774,99.37,180.14770000000001,15729.5899,27382.4407
2025-08-03,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,82.76,80.45,669.52,90.48,14.357,30.5697,99.37,180.3488,15743.9469,27413.0104
2025-08-04,B005,Frankfurt Klinikum Epsilon,DE,tou,NMC,False,10.0,10.0,77.9,72.25,802.82,90.48,15.7615,27.455,99.37,180.52939999999998,15759.7084,27440.4654
