ts_local,ts_utc,bidding_zone,price_eur_mwh,resolution
2025-09-17 22:15,2025-09-17T20:15:00Z,DE-LU,69.0,PT15M
2025-05-20 22:15,2025-05-20T20:15:00Z,DE-LU,76.26,PT15M
2025-01-19 10:15,2025-01-19T09:15:00Z,DE-LU,116.99,PT15M
2025-04-29 20:45,2025-04-29T18:45:00Z,DE-LU,81.13,PT15M
2025-04-13 19:00,2025-04-13T17:00:00Z,DE-LU,116.18,PT15M
2025-07-12 22:45,2025-07-12T20:45:00Z,DE-LU,57.4,PT15M
2025-05-08 16:45,2025-05-08T14:45:00Z,DE-LU,74.88,PT15M
2025-07-08 18:00,2025-07-08T16:00:00Z,DE-LU,107.61,PT15M
2025-12-09 05:00,2025-12-09T04:00:00Z,DE-LU,103.82,PT15M
2025-10-23 01:00,2025-10-22T23:00:00Z,DE-LU,84.43,PT15M
2025-11-03 14:15,2025-11-03T13:15:00Z,DE-LU,84.59,PT15M
2025-06-27 10:30,2025-06-27T08:30:00Z,DE-LU,49.26,PT15M
2025-06-16 23:15,2025-06-16T21:15:00Z,DE-LU,62.99,PT15M
2025-09-06 15:15,2025-09-06T13:15:00Z,DE-LU,50.0,PT15M
2025-12-20 02:00,2025-12-20T01:00:00Z,DE-LU,98.78,PT15M
2025-12-31 15:45,2025-12-31T14:45:00Z,DE-LU,96.33,PT15M
2025-11-12 22:15,2025-11-12T21:15:00Z,DE-LU,99.88,PT15M
2025-12-05 13:15,2025-12-05T12:15:00Z,DE-LU,73.15,PT15M
2025-05-14 11:30,2025-05-14T09:30:00Z,DE-LU,36.2,PT15M
2025-07-31 06:00,2025-07-31T04:00:00Z,DE-LU,71.91,PT15M
2025-07-26 09:15,2025-07-26T07:15:00Z,DE-LU,56.88,PT15M
2025-07-06 22:30,2025-07-06T20:30:00Z,DE-LU,60.5,PT15M
2025-03-11 14:00,2025-03-11T13:00:00Z,DE-LU,77.16,PT15M
2025-01-18 14:30,2025-01-18T13:30:00Z,DE-LU,74.17,PT15M
2025-07-22 11:00,2025-07-22T09:00:00Z,DE-LU,51.72,PT15M
2025-01-15 03:30,2025-01-15T02:30:00Z,DE-LU,92.03,PT15M
2025-06-04 11:15,2025-06-04T09:15:00Z,DE-LU,29.14,PT15M
2025-03-16 00:45,2025-03-15T23:45:00Z,DE-LU,83.61,PT15M
2025-05-24 22:45,2025-05-24T20:45:00Z,DE-LU,50.18,PT15M
2025-09-30 01:30,2025-09-29T23:30:00Z,DE-LU,89.23,PT15M
2025-10-20 03:15,2025-10-20T01:15:00Z,DE-LU,66.0,PT15M
2025-04-18 10:30,2025-04-18T08:30:00Z,DE-LU,64.63,PT15M
2025-09-08 23:45,2025-09-08T21:45:00Z,DE-LU,75.03,PT15M
2025-11-25 07:15,2025-11-25T06:15:00Z,DE-LU,113.26,PT15M
2025-03-08 20:30,2025-03-08T19:30:00Z,DE-LU,123.17,PT15M
2025-10-09 07:45,2025-10-09T05:45:00Z,DE-LU,108.94,PT15M
2025-06-25 22:00,2025-06-25T20:00:00Z,DE-LU,66.14,PT15M
2025-09-01 19:30,2025-09-01T17:30:00Z,DE-LU,85.98,PT15M
2025-01-11 19:45,2025-01-11T18:45:00Z,DE-LU,133.76,PT15M
2025-02-13 21:30,2025-02-13T20:30:00Z,DE-LU,105.57,PT15M
2025-03-14 18:15,2025-03-14T17:15:00Z,DE-LU,127.97,PT15M
2025-10-02 12:45,2025-10-02T10:45:00Z,DE-LU,54.87,PT15M
2025-10-14 01:30,2025-10-13T23:30:00Z,DE-LU,68.32,PT15M
2025-06-19 05:30,2025-06-19T03:30:00Z,DE-LU,69.85,PT15M
2025-07-12 01:15,2025-07-11T23:15:00Z,DE-LU,49.3,PT15M
2025-08-07 00:30,2025-08-06T22:30:00Z,DE-LU,60.07,PT15M
2025-02-02 04:15,2025-02-02T03:15:00Z,DE-LU,95.3,PT15M
2025-07-16 22:30,2025-07-16T20:30:00Z,DE-LU,63.35,PT15M
2025-11-29 00:00,2025-11-28T23:00:00Z,DE-LU,89.35,PT15M
2025-09-29 23:15,2025-09-29T21:15:00Z,DE-LU,66.53,PT15M
2025-02-23 08:15,2025-02-23T07:15:00Z,DE-LU,95.88,PT15M
2025-12-10 19:00,2025-12-10T18:00:00Z,DE-LU,157.35,PT15M
2025-09-05 18:45,2025-09-05T16:45:00Z,DE-LU,104.35,PT15M
2025-11-02 23:30,2025-11-02T22:30:00Z,DE-LU,86.4,PT15M
2025-11-02 20:45,2025-11-02T19:45:00Z,DE-LU,111.99,PT15M
2025-12-29 04:15,2025-12-29T03:15:00Z,DE-LU,93.36,PT15M
2025-07-08 01:45,2025-07-07T23:45:00Z,DE-LU,54.92,PT15M
2025-02-15 21:30,2025-02-15T20:30:00Z,DE-LU,92.21,PT15M
2025-03-27 17:45,2025-03-27T16:45:00Z,DE-LU,109.9,PT15M
2025-05-23 23:00,2025-05-23T21:00:00Z,DE-LU,62.85,PT15M
2025-11-26 09:15,2025-11-26T08:15:00Z,DE-LU,108.56,PT15M
2025-04-21 09:30,2025-04-21T07:30:00Z,DE-LU,74.28,PT15M
2025-03-20 14:45,2025-03-20T13:45:00Z,DE-LU,70.24,PT15M
2025-08-22 19:30,2025-08-22T17:30:00Z,DE-LU,102.6,PT15M
2025-07-05 23:30,2025-07-05T21:30:00Z,DE-LU,65.78,PT15M
2025-07-24 20:45,2025-07-24T18:45:00Z,DE-LU,69.78,PT15M
2025-10-02 15:15,2025-10-02T13:15:00Z,DE-LU,79.76,PT15M
2025-12-29 20:15,2025-12-29T19:15:00Z,DE-LU,114.82,PT15M
2025-02-18 17:15,2025-02-18T16:15:00Z,DE-LU,121.02,PT15M
2025-10-31 22:30,2025-10-31T21:30:00Z,DE-LU,78.11,PT15M
2025-04-07 17:00,2025-04-07T15:00:00Z,DE-LU,80.25,PT15M
2025-12-12 16:00,2025-12-12T15:00:00Z,DE-LU,88.74,PT15M
2025-01-02 05:00,2025-01-02T04:00:00Z,DE-LU,101.1,PT15M
2025-05-25 06:30,2025-05-25T04:30:00Z,DE-LU,72.65,PT15M
2025-01-12 23:15,2025-01-12T22:15:00Z,DE-LU,104.99,PT15M
2025-10-04 10:45,2025-10-04T08:45:00Z,DE-LU,53.24,PT15M
2025-04-10 13:15,2025-04-10T11:15:00Z,DE-LU,43.81,PT15M
2025-03-18 10:30,2025-03-18T09:30:00Z,DE-LU,76.93,PT15M
2025-08-20 10:00,2025-08-20T08:00:00Z,DE-LU,40.27,PT15M
2025-12-02 11:45,2025-12-02T10:45:00Z,DE-LU,87.22,PT15M
2025-11-29 19:45,2025-11-29T18:45:00Z,DE-LU,119.84,PT15M
2025-04-28 19:45,2025-04-28T17:45:00Z,DE-LU,102.73,PT15M
2025-07-31 10:30,2025-07-31T08:30:00Z,DE-LU,37.01,PT15M
2025-01-26 03:15,2025-01-26T02:15:00Z,DE-LU,72.56,PT15M
2025-08-04 02:00,2025-08-04T00:00:00Z,DE-LU,63.32,PT15M
2025-05-01 06:00,2025-05-01T04:00:00Z,DE-LU,93.58,PT15M
2025-09-25 08:30,2025-09-25T06:30:00Z,DE-LU,93.87,PT15M
2025-04-21 02:30,2025-04-21T00:30:00Z,DE-LU,69.93,PT15M
2025-09-25 11:00,2025-09-25T09:00:00Z,DE-LU,55.57,PT15M
2025-05-22 13:00,2025-05-22T11:00:00Z,DE-LU,5.19,PT15M
2025-03-16 05:15,2025-03-16T04:15:00Z,DE-LU,83.77,PT15M
2025-04-13 01:30,2025-04-12T23:30:00Z,DE-LU,67.51,PT15M
2025-09-16 22:00,2025-09-16T20:00:00Z,DE-LU,77.42,PT15M
2025-03-14 15:15,2025-03-14T14:15:00Z,DE-LU,77.62,PT15M
2025-11-17 09:00,2025-11-17T08:00:00Z,DE-LU,108.97,PT15M
2025-10-20 19:30,2025-10-20T17:30:00Z,DE-LU,119.86,PT15M
2025-07-23 13:00,2025-07-23T11:00:00Z,DE-LU,12.8,PT15M
2025-02-14 10:30,2025-02-14T09:30:00Z,DE-LU,85.49,PT15M
2025-05-21 11:30,2025-05-21T09:30:00Z,DE-LU,39.14,PT15M
2025-02-04 07:15,2025-02-04T06:15:00Z,DE-LU,123.86,PT15M
2025-06-13 07:45,2025-06-13T05:45:00Z,DE-LU,89.82,PT15M
2025-07-16 15:15,2025-07-16T13:15:00Z,DE-LU,23.86,PT15M
2025-09-07 14:15,2025-09-07T12:15:00Z,DE-LU,-4.13,PT15M
2025-03-15 14:15,2025-03-15T13:15:00Z,DE-LU,66.12,PT15M
2025-08-13 05:00,2025-08-13T03:00:00Z,DE-LU,63.82,PT15M
2025-11-25 19:45,2025-11-25T18:45:00Z,DE-LU,128.31,PT15M
2025-07-10 22:30,2025-07-10T20:30:00Z,DE-LU,66.41,PT15M
2025-03-23 09:15,2025-03-23T08:15:00Z,DE-LU,94.81,PT15M
2025-03-13 12:30,2025-03-13T11:30:00Z,DE-LU,62.31,PT15M
2025-01-05 05:45,2025-01-05T04:45:00Z,DE-LU,102.25,PT15M
2025-08-31 04:30,2025-08-31T02:30:00Z,DE-LU,49.71,PT15M
2025-07-09 06:30,2025-07-09T04:30:00Z,DE-LU,56.19,PT15M
2025-04-30 07:00,2025-04-30T05:00:00Z,DE-LU,69.54,PT15M
2025-08-30 09:30,2025-08-30T07:30:00Z,DE-LU,57.18,PT15M
2025-09-03 23:15,2025-09-03T21:15:00Z,DE-LU,71.12,PT15M
2025-05-29 06:15,2025-05-29T04:15:00Z,DE-LU,65.86,PT15M
2025-09-20 16:30,2025-09-20T14:30:00Z,DE-LU,61.01,PT15M
2025-12-10 04:15,2025-12-10T03:15:00Z,DE-LU,78.29,PT15M
2025-01-19 01:30,2025-01-19T00:30:00Z,DE-LU,85.72,PT15M
2025-05-23 00:45,2025-05-22T22:45:00Z,DE-LU,76.09,PT15M
2025-11-12 04:30,2025-11-12T03:30:00Z,DE-LU,74.41,PT15M
2025-03-07 11:30,2025-03-07T10:30:00Z,DE-LU,89.29,PT15M
2025-07-21 11:45,2025-07-21T09:45:00Z,DE-LU,28.16,PT15M
2025-03-01 21:45,2025-03-01T20:45:00Z,DE-LU,94.81,PT15M
2025-01-06 16:30,2025-01-06T15:30:00Z,DE-LU,108.5,PT15M
2025-03-07 14:30,2025-03-07T13:30:00Z,DE-LU,86.84,PT15M
2025-08-25 00:30,2025-08-24T22:30:00Z,DE-LU,63.09,PT15M
2025-06-12 22:30,2025-06-12T20:30:00Z,DE-LU,83.06,PT15M
2025-07-23 19:30,2025-07-23T17:30:00Z,DE-LU,109.04,PT15M
2025-01-01 12:00,2025-01-01T11:00:00Z,DE-LU,91.5,PT15M
2025-09-13 12:00,2025-09-13T10:00:00Z,DE-LU,-94.98,PT15M
2025-02-17 03:45,2025-02-17T02:45:00Z,DE-LU,93.35,PT15M
2025-06-19 09:45,2025-06-19T07:45:00Z,DE-LU,63.51,PT15M
2025-01-03 18:00,2025-01-03T17:00:00Z,DE-LU,136.27,PT15M
2025-10-05 04:30,2025-10-05T02:30:00Z,DE-LU,66.43,PT15M
2025-10-27 13:45,2025-10-27T12:45:00Z,DE-LU,64.44,PT15M
2025-11-05 09:45,2025-11-05T08:45:00Z,DE-LU,107.47,PT15M
2025-05-05 16:00,2025-05-05T14:00:00Z,DE-LU,57.27,PT15M
2025-11-24 04:45,2025-11-24T03:45:00Z,DE-LU,90.11,PT15M
2025-06-25 06:45,2025-06-25T04:45:00Z,DE-LU,57.84,PT15M
2025-01-31 14:15,2025-01-31T13:15:00Z,DE-LU,98.87,PT15M
2025-04-04 08:00,2025-04-04T06:00:00Z,DE-LU,85.91,PT15M
2025-10-26 03:45,2025-10-26T02:45:00Z,DE-LU,95.31,PT15M
2025-05-05 06:45,2025-05-05T04:45:00Z,DE-LU,80.85,PT15M
2025-01-23 03:15,2025-01-23T02:15:00Z,DE-LU,97.37,PT15M
2025-08-08 02:00,2025-08-08T00:00:00Z,DE-LU,59.18,PT15M
2025-12-13 03:00,2025-12-13T02:00:00Z,DE-LU,83.0,PT15M
2025-09-13 20:45,2025-09-13T18:45:00Z,DE-LU,84.08,PT15M
2025-08-25 08:30,2025-08-25T06:30:00Z,DE-LU,86.42,PT15M
2025-06-25 13:45,2025-06-25T11:45:00Z,DE-LU,31.74,PT15M
2025-09-19 04:30,2025-09-19T02:30:00Z,DE-LU,54.39,PT15M
2025-04-13 06:15,2025-04-13T04:15:00Z,DE-LU,77.6,PT15M
2025-03-27 12:00,2025-03-27T11:00:00Z,DE-LU,52.83,PT15M
2025-11-05 23:30,2025-11-05T22:30:00Z,DE-LU,93.2,PT15M
2025-08-05 18:45,2025-08-05T16:45:00Z,DE-LU,112.8,PT15M
2025-09-27 08:15,2025-09-27T06:15:00Z,DE-LU,85.07,PT15M
2025-09-20 23:30,2025-09-20T21:30:00Z,DE-LU,78.7,PT15M
2025-07-18 02:00,2025-07-18T00:00:00Z,DE-LU,67.47,PT15M
2025-12-02 17:30,2025-12-02T16:30:00Z,DE-LU,94.99,PT15M
2025-02-01 22:45,2025-02-01T21:45:00Z,DE-LU,98.26,PT15M
2025-07-19 06:45,2025-07-19T04:45:00Z,DE-LU,73.29,PT15M
2025-03-01 18:15,2025-03-01T17:15:00Z,DE-LU,125.56,PT15M
2025-09-14 23:15,2025-09-14T21:15:00Z,DE-LU,52.08,PT15M
2025-05-01 17:45,2025-05-01T15:45:00Z,DE-LU,89.85,PT15M
2025-06-15 15:30,2025-06-15T13:30:00Z,DE-LU,35.04,PT15M
2025-07-07 14:00,2025-07-07T12:00:00Z,DE-LU,16.56,PT15M
2025-04-11 21:00,2025-04-11T19:00:00Z,DE-LU,92.62,PT15M
2025-01-24 02:30,2025-01-24T01:30:00Z,DE-LU,90.42,PT15M
2025-04-13 11:15,2025-04-13T09:15:00Z,DE-LU,47.97,PT15M
2025-07-04 00:15,2025-07-03T22:15:00Z,DE-LU,73.03,PT15M
2025-04-02 22:45,2025-04-02T20:45:00Z,DE-LU,85.22,PT15M
2025-08-11 08:00,2025-08-11T06:00:00Z,DE-LU,85.48,PT15M
2025-08-13 10:45,2025-08-13T08:45:00Z,DE-LU,47.69,PT15M
2025-07-07 22:15,2025-07-07T20:15:00Z,DE-LU,60.57,PT15M
2025-10-07 06:15,2025-10-07T04:15:00Z,DE-LU,95.37,PT15M
2025-11-05 23:15,2025-11-05T22:15:00Z,DE-LU,89.98,PT15M
2025-11-11 13:00,2025-11-11T12:00:00Z,DE-LU,56.99,PT15M
2025-05-25 07:00,2025-05-25T05:00:00Z,DE-LU,66.19,PT15M
2025-10-15 07:00,2025-10-15T05:00:00Z,DE-LU,85.97,PT15M
2025-02-27 15:15,2025-02-27T14:15:00Z,DE-LU,88.69,PT15M
2025-03-26 19:45,2025-03-26T18:45:00Z,DE-LU,129.7,PT15M
2025-10-25 19:15,2025-10-25T17:15:00Z,DE-LU,136.02,PT15M
2025-06-28 00:30,2025-06-27T22:30:00Z,DE-LU,58.05,PT15M
2025-11-15 05:15,2025-11-15T04:15:00Z,DE-LU,90.9,PT15M
2025-10-11 00:00,2025-10-10T22:00:00Z,DE-LU,79.3,PT15M
2025-12-25 01:00,2025-12-25T00:00:00Z,DE-LU,99.87,PT15M
2025-03-05 00:15,2025-03-04T23:15:00Z,DE-LU,92.28,PT15M
2025-12-22 07:15,2025-12-22T06:15:00Z,DE-LU,121.83,PT15M
2025-04-27 18:30,2025-04-27T16:30:00Z,DE-LU,88.4,PT15M
2025-05-04 01:30,2025-05-03T23:30:00Z,DE-LU,84.75,PT15M
2025-07-29 14:45,2025-07-29T12:45:00Z,DE-LU,8.79,PT15M
2025-12-29 18:15,2025-12-29T17:15:00Z,DE-LU,137.88,PT15M
2025-06-07 19:30,2025-06-07T17:30:00Z,DE-LU,89.05,PT15M
2025-10-17 17:30,2025-10-17T15:30:00Z,DE-LU,89.97,PT15M
2025-10-08 22:30,2025-10-08T20:30:00Z,DE-LU,80.4,PT15M
2025-11-02 12:30,2025-11-02T11:30:00Z,DE-LU,73.62,PT15M
2025-09-03 00:30,2025-09-02T22:30:00Z,DE-LU,68.49,PT15M
2025-04-09 11:45,2025-04-09T09:45:00Z,DE-LU,52.79,PT15M
2025-04-17 02:30,2025-04-17T00:30:00Z,DE-LU,83.22,PT15M
2025-07-21 03:30,2025-07-21T01:30:00Z,DE-LU,60.71,PT15M
2025-01-25 01:30,2025-01-25T00:30:00Z,DE-LU,98.01,PT15M
2025-03-17 15:15,2025-03-17T14:15:00Z,DE-LU,90.1,PT15M
2025-11-18 05:00,2025-11-18T04:00:00Z,DE-LU,108.28,PT15M
2025-02-05 15:30,2025-02-05T14:30:00Z,DE-LU,104.25,PT15M
2025-05-07 20:30,2025-05-07T18:30:00Z,DE-LU,82.53,PT15M
2025-06-02 12:00,2025-06-02T10:00:00Z,DE-LU,15.76,PT15M
2025-10-21 22:00,2025-10-21T20:00:00Z,DE-LU,73.54,PT15M
2025-05-24 12:30,2025-05-24T10:30:00Z,DE-LU,-8.93,PT15M
2025-03-07 00:30,2025-03-06T23:30:00Z,DE-LU,88.16,PT15M
2025-05-15 12:30,2025-05-15T10:30:00Z,DE-LU,18.39,PT15M
2025-03-08 14:00,2025-03-08T13:00:00Z,DE-LU,68.15,PT15M
2025-06-28 12:45,2025-06-28T10:45:00Z,DE-LU,-81.15,PT15M
2025-05-07 06:00,2025-05-07T04:00:00Z,DE-LU,57.87,PT15M
2025-03-15 00:15,2025-03-14T23:15:00Z,DE-LU,79.9,PT15M
2025-07-19 06:30,2025-07-19T04:30:00Z,DE-LU,41.27,PT15M
2025-02-26 12:30,2025-02-26T11:30:00Z,DE-LU,69.84,PT15M
2025-02-27 07:15,2025-02-27T06:15:00Z,DE-LU,92.37,PT15M
2025-07-20 12:00,2025-07-20T10:00:00Z,DE-LU,-68.08,PT15M
2025-05-02 17:15,2025-05-02T15:15:00Z,DE-LU,86.66,PT15M
2025-12-07 07:45,2025-12-07T06:45:00Z,DE-LU,115.8,PT15M
2025-07-11 22:30,2025-07-11T20:30:00Z,DE-LU,81.3,PT15M
2025-12-14 19:30,2025-12-14T18:30:00Z,DE-LU,137.41,PT15M
2025-06-05 10:30,2025-06-05T08:30:00Z,DE-LU,34.5,PT15M
2025-04-25 07:15,2025-04-25T05:15:00Z,DE-LU,111.75,PT15M
2025-12-09 14:30,2025-12-09T13:30:00Z,DE-LU,79.76,PT15M
2025-03-03 16:00,2025-03-03T15:00:00Z,DE-LU,90.2,PT15M
2025-08-15 17:30,2025-08-15T15:30:00Z,DE-LU,82.43,PT15M
2025-02-08 15:45,2025-02-08T14:45:00Z,DE-LU,93.19,PT15M
2025-03-28 14:15,2025-03-28T13:15:00Z,DE-LU,55.29,PT15M
2025-09-17 15:00,2025-09-17T13:00:00Z,DE-LU,53.29,PT15M
2025-03-15 23:30,2025-03-15T22:30:00Z,DE-LU,88.48,PT15M
2025-05-21 16:15,2025-05-21T14:15:00Z,DE-LU,72.38,PT15M
2025-11-07 11:00,2025-11-07T10:00:00Z,DE-LU,81.61,PT15M
2025-04-12 14:45,2025-04-12T12:45:00Z,DE-LU,64.68,PT15M
2025-11-17 01:30,2025-11-17T00:30:00Z,DE-LU,91.29,PT15M
2025-01-03 20:00,2025-01-03T19:00:00Z,DE-LU,131.45,PT15M
2025-03-21 11:00,2025-03-21T10:00:00Z,DE-LU,72.69,PT15M
2025-12-26 10:15,2025-12-26T09:15:00Z,DE-LU,108.69,PT15M
2025-10-01 01:00,2025-09-30T23:00:00Z,DE-LU,70.84,PT15M
2025-03-07 17:30,2025-03-07T16:30:00Z,DE-LU,118.6,PT15M
2025-05-18 09:00,2025-05-18T07:00:00Z,DE-LU,70.14,PT15M
2025-05-27 12:00,2025-05-27T10:00:00Z,DE-LU,27.63,PT15M
2025-10-13 01:15,2025-10-12T23:15:00Z,DE-LU,86.0,PT15M
2025-08-11 22:15,2025-08-11T20:15:00Z,DE-LU,57.43,PT15M
2025-08-10 08:00,2025-08-10T06:00:00Z,DE-LU,67.47,PT15M
2025-09-07 14:00,2025-09-07T12:00:00Z,DE-LU,-48.73,PT15M
2025-08-08 15:15,2025-08-08T13:15:00Z,DE-LU,46.16,PT15M
2025-12-30 18:15,2025-12-30T17:15:00Z,DE-LU,127.94,PT15M
2025-07-16 17:45,2025-07-16T15:45:00Z,DE-LU,89.76,PT15M
2025-09-04 01:15,2025-09-03T23:15:00Z,DE-LU,45.39,PT15M
2025-10-31 08:45,2025-10-31T07:45:00Z,DE-LU,108.72,PT15M
2025-08-04 05:00,2025-08-04T03:00:00Z,DE-LU,54.15,PT15M
2025-09-17 09:30,2025-09-17T07:30:00Z,DE-LU,77.63,PT15M
2025-02-25 18:15,2025-02-25T17:15:00Z,DE-LU,121.54,PT15M
2025-11-03 03:45,2025-11-03T02:45:00Z,DE-LU,77.4,PT15M
2025-05-15 02:30,2025-05-15T00:30:00Z,DE-LU,63.2,PT15M
2025-05-29 20:30,2025-05-29T18:30:00Z,DE-LU,105.32,PT15M
2025-03-12 18:00,2025-03-12T17:00:00Z,DE-LU,124.17,PT15M
2025-12-22 19:00,2025-12-22T18:00:00Z,DE-LU,126.58,PT15M
2025-09-08 07:00,2025-09-08T05:00:00Z,DE-LU,93.68,PT15M
2025-04-19 00:45,2025-04-18T22:45:00Z,DE-LU,66.64,PT15M
2025-07-08 11:00,2025-07-08T09:00:00Z,DE-LU,38.98,PT15M
2025-05-30 09:30,2025-05-30T07:30:00Z,DE-LU,68.5,PT15M
2025-12-29 08:15,2025-12-29T07:15:00Z,DE-LU,126.26,PT15M
2025-02-16 07:30,2025-02-16T06:30:00Z,DE-LU,113.78,PT15M
2025-02-10 00:45,2025-02-09T23:45:00Z,DE-LU,116.25,PT15M
2025-06-26 17:15,2025-06-26T15:15:00Z,DE-LU,78.79,PT15M
2025-02-26 22:45,2025-02-26T21:45:00Z,DE-LU,111.9,PT15M
2025-12-02 02:00,2025-12-02T01:00:00Z,DE-LU,96.55,PT15M
2025-04-01 06:45,2025-04-01T04:45:00Z,DE-LU,101.86,PT15M
2025-03-06 08:00,2025-03-06T07:00:00Z,DE-LU,108.63,PT15M
2025-09-18 04:15,2025-09-18T02:15:00Z,DE-LU,67.98,PT15M
2025-11-24 14:30,2025-11-24T13:30:00Z,DE-LU,98.41,PT15M
2025-08-30 03:15,2025-08-30T01:15:00Z,DE-LU,55.48,PT15M
2025-09-25 01:30,2025-09-24T23:30:00Z,DE-LU,65.84,PT15M
2025-06-05 19:45,2025-06-05T17:45:00Z,DE-LU,95.03,PT15M
2025-05-24 18:00,2025-05-24T16:00:00Z,DE-LU,95.0,PT15M
2025-02-25 17:45,2025-02-25T16:45:00Z,DE-LU,123.73,PT15M
2025-11-02 02:15,2025-11-02T01:15:00Z,DE-LU,76.09,PT15M
2025-07-14 15:45,2025-07-14T13:45:00Z,DE-LU,46.07,PT15M
2025-06-03 12:00,2025-06-03T10:00:00Z,DE-LU,47.44,PT15M
2025-10-31 06:15,2025-10-31T05:15:00Z,DE-LU,93.07,PT15M
2025-03-12 21:00,2025-03-12T20:00:00Z,DE-LU,111.44,PT15M
2025-12-05 01:30,2025-12-05T00:30:00Z,DE-LU,91.02,PT15M
2025-05-28 17:45,2025-05-28T15:45:00Z,DE-LU,93.58,PT15M
2025-11-03 14:00,2025-11-03T13:00:00Z,DE-LU,75.28,PT15M
2025-06-28 19:45,2025-06-28T17:45:00Z,DE-LU,60.46,PT15M
2025-09-21 21:30,2025-09-21T19:30:00Z,DE-LU,74.22,PT15M
2025-09-08 21:15,2025-09-08T19:15:00Z,DE-LU,72.43,PT15M
2025-07-21 05:30,2025-07-21T03:30:00Z,DE-LU,67.55,PT15M
2025-03-08 10:00,2025-03-08T09:00:00Z,DE-LU,66.19,PT15M
2025-01-20 11:45,2025-01-20T10:45:00Z,DE-LU,81.14,PT15M
2025-01-16 20:15,2025-01-16T19:15:00Z,DE-LU,102.07,PT15M
2025-07-10 02:30,2025-07-10T00:30:00Z,DE-LU,55.58,PT15M
2025-06-24 05:30,2025-06-24T03:30:00Z,DE-LU,51.69,PT15M
2025-11-15 19:30,2025-11-15T18:30:00Z,DE-LU,119.69,PT15M
2025-02-10 14:15,2025-02-10T13:15:00Z,DE-LU,100.74,PT15M
2025-05-12 03:45,2025-05-12T01:45:00Z,DE-LU,83.17,PT15M
2025-10-22 20:15,2025-10-22T18:15:00Z,DE-LU,106.14,PT15M
2025-02-18 09:30,2025-02-18T08:30:00Z,DE-LU,103.84,PT15M
2025-12-19 21:30,2025-12-19T20:30:00Z,DE-LU,96.24,PT15M
2025-03-28 16:00,2025-03-28T15:00:00Z,DE-LU,88.42,PT15M
2025-10-05 02:15,2025-10-05T00:15:00Z,DE-LU,61.49,PT15M
2025-05-06 10:15,2025-05-06T08:15:00Z,DE-LU,73.6,PT15M
2025-05-07 01:15,2025-05-06T23:15:00Z,DE-LU,69.97,PT15M
2025-04-20 14:00,2025-04-20T12:00:00Z,DE-LU,-25.26,PT15M
2025-03-14 13:00,2025-03-14T12:00:00Z,DE-LU,80.15,PT15M
2025-09-08 01:00,2025-09-07T23:00:00Z,DE-LU,63.41,PT15M
2025-06-11 12:00,2025-06-11T10:00:00Z,DE-LU,32.21,PT15M
2025-11-21 00:00,2025-11-20T23:00:00Z,DE-LU,96.44,PT15M
2025-12-15 20:15,2025-12-15T19:15:00Z,DE-LU,146.65,PT15M
2025-04-24 20:15,2025-04-24T18:15:00Z,DE-LU,107.51,PT15M
2025-01-24 12:30,2025-01-24T11:30:00Z,DE-LU,92.83,PT15M
2025-04-09 14:30,2025-04-09T12:30:00Z,DE-LU,59.33,PT15M
2025-12-20 20:15,2025-12-20T19:15:00Z,DE-LU,121.31,PT15M
2025-08-15 23:30,2025-08-15T21:30:00Z,DE-LU,69.68,PT15M
2025-10-08 05:45,2025-10-08T03:45:00Z,DE-LU,85.41,PT15M
2025-02-12 05:45,2025-02-12T04:45:00Z,DE-LU,103.57,PT15M
2025-06-08 16:30,2025-06-08T14:30:00Z,DE-LU,38.99,PT15M
2025-04-08 00:00,2025-04-07T22:00:00Z,DE-LU,78.27,PT15M
2025-09-30 12:15,2025-09-30T10:15:00Z,DE-LU,48.85,PT15M
2025-11-22 09:00,2025-11-22T08:00:00Z,DE-LU,107.44,PT15M
2025-09-14 19:30,2025-09-14T17:30:00Z,DE-LU,124.13,PT15M
2025-10-05 03:15,2025-10-05T01:15:00Z,DE-LU,56.68,PT15M
2025-05-15 11:00,2025-05-15T09:00:00Z,DE-LU,61.06,PT15M
2025-06-08 12:45,2025-06-08T10:45:00Z,DE-LU,-4.07,PT15M
2025-10-21 01:30,2025-10-20T23:30:00Z,DE-LU,70.36,PT15M
2025-07-25 05:00,2025-07-25T03:00:00Z,DE-LU,49.62,PT15M
2025-03-04 10:00,2025-03-04T09:00:00Z,DE-LU,95.95,PT15M
2025-12-04 11:30,2025-12-04T10:30:00Z,DE-LU,84.7,PT15M
2025-08-22 03:30,2025-08-22T01:30:00Z,DE-LU,51.63,PT15M
2025-03-06 15:15,2025-03-06T14:15:00Z,DE-LU,68.75,PT15M
2025-01-14 18:15,2025-01-14T17:15:00Z,DE-LU,130.56,PT15M
2025-10-31 00:45,2025-10-30T23:45:00Z,DE-LU,80.92,PT15M
2025-07-03 17:30,2025-07-03T15:30:00Z,DE-LU,98.38,PT15M
2025-11-07 23:15,2025-11-07T22:15:00Z,DE-LU,80.51,PT15M
2025-09-26 02:00,2025-09-26T00:00:00Z,DE-LU,53.43,PT15M
2025-02-06 02:15,2025-02-06T01:15:00Z,DE-LU,115.11,PT15M
2025-10-30 02:45,2025-10-30T01:45:00Z,DE-LU,106.97,PT15M
2025-02-24 10:30,2025-02-24T09:30:00Z,DE-LU,91.15,PT15M
