malo_id,interval_start_local,value,unit,status,source
19754516392,2025-04-17 17:45,1.0044,KWH,V,MSCONS
59028472520,2025-04-03 22:00,0.0697,KWH,V,MSCONS
50096239004,2025-03-04 04:45,0.6315,KWH,V,MSCONS
70348049725,2025-04-15 14:15,0.0391,KWH,E,MSCONS
07412179067,2025-03-03 16:45,1.0095,KWH,V,MSCONS
02060690718,12.02.2025 22:45,1.2071,KWH,V,MSCONS
94391268065,2025-04-20 15:00,0.0431,KWH,V,MSCONS
83482028030,2025-02-10 03:15,0.0449,KWH,V,MSCONS
19754516392,2025-02-08 05:45,1.147,KWH,V,MSCONS
61804172126,2025-04-27 04:00,"0,4029",KWH,V,MSCONS
38141832343,2025-04-06 23:15,0.9348,KWH,V,MSCONS
19754516392,2025-02-27 16:15,1.0285,KWH,V,MSCONS
51451020772,2025-02-23 09:45,0.5811,KWH,V,MSCONS
55457754991,2025-04-30 11:30,0.186,KW,V,MSCONS
02378447181,2025-03-25 14:15,0.5518,KWH,V,MSCONS
69410910768,2025-03-04 15:30,0.5784,KWH,V,MSCONS
65400074314,2025-02-10 19:15,0.2338,KWH,V,MSCONS
51451020772,2025-02-23 17:30,1.2954,KWH,V,MSCONS
59028472520,2025-04-14 00:00,0.0334,KWH,V,MSCONS
70348049725,2025-04-19 19:00,0.1335,KWH,V,MSCONS
91797430928,2025-04-23 08:30,0.2971,KWH,V,MSCONS
02378447181,2025-03-22 01:45,0.89,KWH,V,MSCONS
50096239004,2025-02-08 14:15,0.3603,KWH,V,MSCONS
50096239004,2025-04-21 11:30,0.2638,KWH,V,MSCONS
49114475696,2025-02-08 17:00,1.2355,KWH,V,MSCONS
59028472520,2025-03-04 16:30,0.065,KWH,V,MSCONS
02378447181,14.02.2025 01:30,0.93,KWH,V,MSCONS
91797430928,2025-02-05 06:30,0.8228,KWH,V,MSCONS
04014447556,2025-02-09 21:15,0.159,KWH,V,MSCONS
51451020772,2025-02-01 14:30,0.6165,KWH,V,MSCONS
65720280897,2025-03-27 22:15,0.7175,KWH,V,MSCONS
52784051030,2025-04-22 07:15,0.099,KWH,V,MSCONS
94391268065,2025-02-11 03:45,0.0462,KWH,V,MSCONS
53850487964,2025-03-26 15:00,0.1588,KW,V,MSCONS
17417694597,2025-02-02 07:00,"1,5068",KWH,V,MSCONS
19554292257,2025-04-07 17:45,"0,7817",KWH,V,MSCONS
04014447556,2025-04-24 17:30,0.107,KWH,V,MSCONS
13733263538,2025-03-22 04:30,0.8468,KWH,V,MSCONS
19754516392,2025-02-25 18:45,"1,2136",KWH,V,MSCONS
66586652381,2025-02-14 10:30,0.4217,KWH,V,MSCONS
51451020772,2025-03-30 10:30,0.5558,KWH,V,MSCONS
69410910768,2025-02-14 06:00,1.217,KWH,V,MSCONS
51451020772,2025-03-12 14:30,"0,6128",KWH,V,MSCONS
02060690718,2025-04-08 10:45,0.6351,KWH,V,MSCONS
02378447181,2025-04-05 07:15,1.1235,KWH,V,MSCONS
19554292257,2025-04-16 16:00,0.3127,KWH,V,MSCONS
52784051030,2025-03-01 07:30,,KWH,V,MSCONS
64853594978,2025-02-12 11:00,0.0692,KWH,V,MSCONS
02378447181,2025-02-24 08:30,0.7845,KWH,V,MSCONS
61804172126,2025-03-28 01:45,1.078,KWH,V,MSCONS
65400074314,2025-02-20 00:30,0.072,KWH,V,MSCONS
58143754480,2025-04-17 07:45,0.1689,KWH,V,MSCONS
02060690718,2025-03-24 23:45,1.0815,KWH,V,MSCONS
48126289103,2025-03-27 06:45,0.5267,KW,V,MSCONS
19754516392,2025-03-23 19:15,1.5888,KWH,V,MSCONS
51451020772,2025-04-11 20:45,1.0897,KWH,,MSCONS
70348049725,2025-03-24 10:00,0.0559,KWH,V,MSCONS
19754516392,2025-03-28 20:30,1.3319,KWH,V,MSCONS
65400074314,2025-04-17 21:30,0.0813,KWH,V,MSCONS
45855425961,2025-03-14 03:30,0.6455,KWH,E,MSCONS
15096034392,2025-02-20 02:45,"0,8626",KWH,V,MSCONS
69410910768,2025-04-11 16:15,"1,0266",KWH,V,MSCONS
49114475696,2025-02-06 09:15,0.6587,KWH,V,MSCONS
13733263538,2025-02-11 14:30,0.541,KWH,V,MSCONS
59028472520,2025-02-13 02:15,0.0455,KWH,V,MSCONS
45855425961,2025-02-12 13:30,0.4167,KWH,,MSCONS
91797430928,2025-04-04 21:30,-0.7983,KWH,V,MSCONS
59028472520,2025-02-10 20:00,0.1493,KWH,V,MSCONS
19554292257,2025-03-25 04:00,0.6743,KWH,V,MSCONS
59028472520,15.04.2025 06:45,0.0744,KWH,V,MSCONS
38141832343,2025-03-11 06:00,"1,0113",KWH,V,MSCONS
02060690718,2025-02-07 03:00,1.1265,KWH,V,MSCONS
65400074314,2025-03-21 08:00,0.0937,KWH,E,MSCONS
07412179067,2025-02-01 14:30,0.5793,KWH,V,MSCONS
50096239004,2025-04-03 02:30,0.6144,KWH,V,MSCONS
38141832343,2025-02-07 00:45,0.8455,KWH,V,MSCONS
65400074314,06.04.2025 03:00,0.0506,KWH,V,MSCONS
02060690718,2025-04-12 23:45,1.0865,KWH,E,MSCONS
19754516392,2025-04-01 05:45,1.09,KWH,V,MSCONS
19554292257,2025-03-18 12:15,0.453,KWH,V,MSCONS
07412179067,2025-02-27 17:45,1.0839,KWH,V,MSCONS
02060690718,2025-04-19 15:45,0.4873,KWH,V,MSCONS
51451020772,2025-03-30 19:15,1.4212,KWH,V,MSCONS
49114475696,2025-02-16 21:45,"1,3449",KWH,V,MSCONS
61804172126,21.03.2025 04:30,"1,0856",KWH,V,MSCONS
69410910768,2025-03-20 06:45,1.1176,KWH,V,MSCONS
17417694597,2025-03-10 03:15,0.9864,KWH,V,MSCONS
59028472520,2025-02-01 10:15,-0.0721,KWH,V,MSCONS
07412179067,2025-03-01 13:15,"0,5395",KWH,V,MSCONS
53850487964,2025-04-25 11:00,0.2001,KW,V,MSCONS
19554292257,2025-02-05 02:45,0.6878,KWH,V,MSCONS
45855425961,2025-03-16 22:45,0.694,KWH,V,MSCONS
50096239004,2025-03-29 21:15,"0,7382",KWH,V,MSCONS
65720280897,2025-03-28 06:30,0.7743,KWH,V,MSCONS
65720280897,2025-02-12 20:30,0.8707,KWH,V,MSCONS
83482028030,2025-04-25 17:15,0.0695,KWH,V,MSCONS
69410910768,2025-02-09 00:30,1.0735,KWH,V,MSCONS
07412179067,2025-03-04 19:30,1.3039,KWH,V,MSCONS
55457754991,2025-03-27 14:00,0.2187,KW,V,MSCONS
55457754991,2025-04-17 09:45,0.2204,KW,V,MSCONS
52784051030,09.04.2025 00:30,0.0348,KWH,V,MSCONS
50096239004,2025-02-07 01:30,0.6737,KWH,V,MSCONS
02378447181,2025-04-21 15:30,0.326,KWH,V,MSCONS
45855425961,2025-03-31 00:00,0.6415,KWH,V,MSCONS
66586652381,2025-04-12 13:00,0.4208,KWH,V,MSCONS
13733263538,2025-04-07 18:45,1.1146,KWH,V,MSCONS
17417694597,2025-04-28 18:15,0.5952,KWH,V,MSCONS
91797430928,2025-03-19 02:45,0.6422,KWH,V,MSCONS
02060690718,2025-03-02 14:30,0.7172,KWH,V,MSCONS
66586652381,2025-04-29 00:00,0.2651,KWH,V,MSCONS
53850487964,30.03.2025 18:00,"0,4926",KW,V,MSCONS
15096034392,2025-04-15 17:45,1.0018,KWH,V,MSCONS
49114475696,2025-02-21 13:15,0.7133,KWH,E,MSCONS
13733263538,2025-03-02 19:00,1.2925,KWH,V,MSCONS
52784051030,2025-02-08 21:15,0.1374,KWH,V,MSCONS
64853594978,2025-04-10 02:00,0.0449,KWH,V,MSCONS
04014447556,2025-04-24 07:15,0.1201,KWH,V,MSCONS
48126289103,2025-03-24 12:00,0.3542,KW,V,MSCONS
66586652381,2025-03-10 08:45,0.5182,KWH,E,MSCONS
65400074314,2025-03-25 00:45,0.0429,KWH,V,MSCONS
02060690718,2025-02-10 16:15,1.1072,KWH,V,MSCONS
48126289103,2025-04-23 19:15,0.6431,KW,V,MSCONS
83482028030,2025-04-30 14:00,0.0428,KWH,V,MSCONS
02060690718,2025-03-01 16:45,1.2631,KWH,V,MSCONS
91797430928,27.02.2025 10:45,0.4122,KWH,,MSCONS
48126289103,2025-03-15 04:45,0.2851,KW,V,MSCONS
69410910768,2025-04-28 03:15,0.3603,KWH,,MSCONS
48126289103,2025-04-22 16:15,0.281,KW,V,MSCONS
69410910768,2025-04-12 03:30,1.0277,KWH,V,MSCONS
52784051030,2025-03-15 22:45,0.0445,KWH,V,MSCONS
02060690718,2025-02-06 07:30,1.461,KWH,V,MSCONS
02378447181,2025-02-07 10:00,0.5948,KWH,V,MSCONS
50096239004,03.04.2025 19:00,0.788,KWH,V,MSCONS
02060690718,2025-04-10 12:30,0.6386,KWH,V,MSCONS
02378447181,2025-03-21 07:00,1.131,KWH,V,MSCONS
04014447556,2025-03-08 15:30,0.0907,KWH,V,MSCONS
70348049725,2025-03-08 21:30,0.1065,KWH,V,MSCONS
48126289103,21.02.2025 09:45,0.2765,KW,V,MSCONS
38141832343,2025-04-16 18:30,0.8958,KWH,V,MSCONS
04014447556,2025-02-09 12:15,0.1197,KWH,V,MSCONS
65720280897,2025-04-18 18:00,0.5979,KWH,V,MSCONS
65720280897,2025-03-12 12:15,0.4274,KWH,V,MSCONS
59028472520,2025-04-11 08:30,0.0594,KWH,V,MSCONS
02378447181,2025-02-03 17:30,1.1751,KWH,V,MSCONS
83482028030,2025-02-16 11:45,"0,0633",KWH,V,MSCONS
51451020772,2025-03-16 12:30,0.5372,KWH,V,MSCONS
55457754991,2025-03-09 20:30,-0.6852,KW,V,MSCONS
94391268065,2025-03-29 05:00,0.0508,KWH,V,MSCONS
13733263538,2025-03-17 12:15,0.5089,KWH,V,MSCONS
52784051030,19.04.2025 13:45,0.0541,KWH,V,MSCONS
91797430928,2025-03-25 20:45,0.887,KWH,V,MSCONS
07412179067,2025-03-22 21:15,1.0741,KWH,V,MSCONS
69410910768,2025-04-30 11:00,0.3,KWH,V,MSCONS
04014447556,2025-04-07 22:45,0.0707,KWH,V,MSCONS
07412179067,2025-03-10 10:30,0.4709,KWH,V,MSCONS
61804172126,2025-04-23 14:00,0.4269,KWH,V,MSCONS
45855425961,2025-03-29 00:15,0.6569,KWH,V,MSCONS
59028472520,2025-03-26 16:00,0.0339,KWH,V,MSCONS
13733263538,2025-04-06 17:45,1.115,KWH,V,MSCONS
66586652381,2025-03-12 22:15,0.7637,KWH,V,MSCONS
15096034392,2025-04-22 06:30,0.6604,KWH,V,MSCONS
58143754480,2025-03-01 14:30,0.0731,KWH,V,MSCONS
50096239004,2025-03-30 07:45,0.7914,KWH,V,MSCONS
15096034392,2025-04-22 00:15,0.4388,KWH,V,MSCONS
02060690718,2025-03-31 19:00,1.496,KWH,V,MSCONS
04014447556,2025-02-10 00:45,0.0749,KWH,V,MSCONS
19754516392,2025-02-22 23:15,1.0513,KWH,V,MSCONS
02378447181,2025-02-13 04:30,0.9044,KWH,V,MSCONS
70348049725,2025-03-15 09:00,0.1008,KWH,V,MSCONS
66586652381,2025-04-17 01:30,0.5152,KWH,V,MSCONS
65400074314,2025-03-11 12:00,0.0658,KWH,V,MSCONS
15096034392,2025-03-27 09:45,0.5879,KWH,V,MSCONS
94391268065,2025-04-25 17:00,0.0449,KWH,V,MSCONS
19554292257,06.03.2025 15:45,0.4629,KWH,V,MSCONS
02060690718,2025-03-14 06:45,"1,3241",KWH,V,MSCONS
38141832343,15.03.2025 09:00,0.6844,KWH,V,MSCONS
65400074314,2025-03-28 22:30,0.0593,KWH,V,MSCONS
53850487964,2025-02-12 09:15,"0,298",KW,V,MSCONS
52784051030,10.02.2025 16:45,0.0721,KWH,V,MSCONS
64853594978,15.02.2025 03:15,0.0535,KWH,V,MSCONS
61804172126,2025-03-16 13:45,0.6833,KWH,V,MSCONS
19754516392,2025-03-25 01:15,0.9542,KWH,V,MSCONS
02378447181,2025-03-21 12:15,0.6308,KWH,V,MSCONS
02378447181,2025-03-17 23:15,0.9442,KWH,V,MSCONS
58143754480,2025-03-15 23:45,0.0803,KWH,V,MSCONS
91797430928,2025-04-16 05:00,0.553,KWH,V,MSCONS
65720280897,29.04.2025 11:15,0.1797,KWH,E,MSCONS
02060690718,2025-04-07 22:30,1.1022,KWH,V,MSCONS
69410910768,2025-02-21 13:00,0.5991,KWH,V,MSCONS
53850487964,2025-03-19 15:30,0.1847,KW,V,MSCONS
02060690718,2025-04-26 21:30,0.6838,KWH,V,MSCONS
17417694597,2025-02-22 00:00,0.9748,KWH,V,MSCONS
91797430928,2025-02-28 09:00,0.4906,KWH,V,MSCONS
19554292257,2025-03-09 07:30,0.8959,KWH,V,MSCONS
91797430928,2025-04-22 09:30,0.2339,KWH,V,MSCONS
61804172126,2025-03-26 16:15,1.2073,KWH,V,MSCONS
53850487964,2025-02-11 15:45,0.3195,KW,V,MSCONS
48126289103,2025-02-08 15:45,0.2493,KW,V,MSCONS
61804172126,2025-03-03 02:30,1.1147,KWH,V,MSCONS
19754516392,2025-02-14 16:45,1.1217,KWH,V,MSCONS
61804172126,2025-02-28 06:30,"1,2774",KWH,V,MSCONS
50096239004,2025-02-04 22:15,0.6926,KWH,V,MSCONS
65400074314,2025-04-14 21:00,0.143,KWH,V,MSCONS
02378447181,2025-04-03 22:45,0.9681,KWH,V,MSCONS
38141832343,2025-02-02 09:45,0.5773,KWH,V,MSCONS
51451020772,2025-02-25 02:00,0.9802,KWH,V,MSCONS
04014447556,2025-03-29 03:15,0.0609,KWH,V,MSCONS
19554292257,2025-02-17 20:45,1.0095,KWH,V,MSCONS
58143754480,2025-04-02 09:00,0.1395,KWH,V,MSCONS
65720280897,2025-02-17 05:00,0.7007,KWH,V,MSCONS
49114475696,2025-03-19 23:00,1.1424,KWH,V,MSCONS
48126289103,2025-03-24 10:00,0.3159,KW,V,MSCONS
45855425961,2025-02-26 08:00,0.5895,KWH,V,MSCONS
69410910768,2025-04-05 06:45,1.2821,KWH,V,MSCONS
49114475696,2025-03-19 09:45,0.6199,KWH,V,MSCONS
19754516392,2025-04-02 12:15,"0,5832",KWH,V,MSCONS
13733263538,2025-03-01 06:45,"1,1558",KWH,V,MSCONS
52784051030,2025-03-31 12:45,0.0672,KWH,V,MSCONS
70348049725,2025-02-01 19:45,"0,163",KWH,V,MSCONS
13733263538,2025-02-11 15:45,0.4618,KWH,V,MSCONS
64853594978,2025-02-27 19:45,0.1314,KWH,V,MSCONS
65400074314,2025-04-16 15:45,0.0588,KWH,E,MSCONS
51451020772,24.04.2025 05:15,0.4517,KWH,V,MSCONS
49114475696,2025-03-22 20:00,1.5441,KWH,V,MSCONS
52784051030,2025-04-10 03:30,0.0345,KWH,V,MSCONS
64853594978,12.04.2025 19:00,0.2059,KWH,V,MSCONS
69410910768,2025-04-14 19:00,1.3619,KWH,V,MSCONS
58143754480,2025-02-13 03:15,0.0591,KWH,V,MSCONS
91797430928,17.02.2025 16:00,0.43,KWH,V,MSCONS
38141832343,2025-04-25 21:15,"0,5188",KWH,V,MSCONS
59028472520,2025-03-16 16:30,0.0645,KWH,,MSCONS
94391268065,2025-02-15 02:45,0.0568,KWH,V,MSCONS
58143754480,2025-02-23 08:00,0.1468,KWH,V,MSCONS
61804172126,2025-03-18 14:15,0.6689,KWH,V,MSCONS
65400074314,2025-03-29 09:00,0.0924,KWH,V,MSCONS
59028472520,2025-04-08 09:30,0.0657,KWH,V,MSCONS
02060690718,2025-03-19 23:30,1.1714,KWH,V,MSCONS
17417694597,2025-04-27 22:45,0.4192,KWH,V,MSCONS
64853594978,2025-02-04 20:30,0.14,KWH,V,MSCONS
04014447556,2025-02-16 14:30,0.0849,KWH,V,MSCONS
02378447181,2025-03-16 00:15,0.9102,KWH,V,MSCONS
07412179067,2025-04-07 07:30,1.0739,KWH,V,MSCONS
19554292257,2025-04-23 00:15,"0,3325",KWH,V,MSCONS
65720280897,2025-02-06 10:00,0.3771,KWH,V,MSCONS
04014447556,2025-04-29 06:00,0.1158,KWH,V,MSCONS
70348049725,2025-02-25 11:15,0.069,KWH,V,MSCONS
58143754480,2025-03-22 02:15,0.0884,KWH,V,MSCONS
83482028030,2025-04-04 09:15,0.0711,KWH,V,MSCONS
69410910768,2025-03-15 07:30,1.4042,KWH,V,MSCONS
55457754991,2025-04-18 04:45,"0,2149",KW,V,MSCONS
13733263538,2025-03-18 14:15,0.4936,KWH,V,MSCONS
19754516392,2025-02-22 08:00,"0,9425",KWH,V,MSCONS
02060690718,2025-02-23 00:45,1.0707,KWH,V,MSCONS
64853594978,2025-04-28 04:30,0.0369,KWH,V,MSCONS
61804172126,2025-04-25 11:00,0.3518,KWH,V,MSCONS
02378447181,2025-03-01 22:15,1.1612,KWH,V,MSCONS
19754516392,2025-04-16 03:45,0.7984,KWH,V,MSCONS
51451020772,2025-03-09 08:15,0.8013,KWH,V,MSCONS
38141832343,2025-03-04 15:30,0.5283,KWH,V,MSCONS
13733263538,2025-03-10 19:15,1.3288,KWH,V,MSCONS
15096034392,2025-03-04 20:45,1.2048,KWH,V,MSCONS
66586652381,2025-04-09 19:45,0.9664,KWH,V,MSCONS
13733263538,2025-02-14 20:45,1.3273,KWH,V,MSCONS
70348049725,2025-04-25 01:30,0.0462,KWH,V,MSCONS
83482028030,2025-02-27 07:15,"0,1222",KWH,V,MSCONS
19554292257,2025-03-13 21:30,0.795,KWH,V,MSCONS
13733263538,2025-03-06 04:45,0.8746,KWH,V,MSCONS
02060690718,2025-04-14 06:45,1.2531,KWH,V,MSCONS
02378447181,2025-02-06 23:45,0.8968,KWH,V,MSCONS
65400074314,2025-04-12 11:45,0.0749,KWH,V,MSCONS
83482028030,2025-03-05 20:15,"0,1271",KWH,E,MSCONS
17417694597,2025-03-28 16:00,"0,5725",KWH,V,MSCONS
50096239004,2025-02-21 02:30,0.6428,KWH,V,MSCONS
49114475696,2025-04-14 00:00,0.9692,KWH,V,MSCONS
94391268065,2025-03-09 04:30,0.0527,KWH,V,MSCONS
53850487964,2025-03-05 23:30,0.2043,KW,V,MSCONS
61804172126,2025-04-06 10:45,0.6535,KWH,V,MSCONS
91797430928,2025-03-08 16:45,"0,7863",KWH,V,MSCONS
19754516392,2025-03-28 17:00,1.0446,KWH,V,MSCONS
51451020772,2025-03-10 07:30,1.2174,KWH,V,MSCONS
48126289103,2025-03-23 08:30,0.6539,KW,V,MSCONS
59028472520,2025-04-08 15:45,0.0461,KWH,,MSCONS
02378447181,2025-03-31 05:45,1.0043,KWH,V,MSCONS
45855425961,2025-02-02 05:15,0.7309,KWH,V,MSCONS
04014447556,2025-04-30 01:30,0.0455,KWH,V,MSCONS
61804172126,06.02.2025 05:30,1.3143,KWH,V,MSCONS
45855425961,2025-02-15 19:15,1.0177,KWH,V,MSCONS
02378447181,2025-03-09 21:00,1.2332,KWH,V,MSCONS
70348049725,2025-04-13 14:45,0.0508,KWH,V,MSCONS
94391268065,2025-03-26 03:45,0.0421,KWH,V,MSCONS
51451020772,2025-02-22 19:45,1.5835,KWH,V,MSCONS
55457754991,2025-04-23 19:45,0.4952,KW,V,MSCONS
83482028030,2025-04-11 12:30,0.0546,KWH,V,MSCONS
66586652381,08.04.2025 16:45,0.6934,KWH,V,MSCONS
19554292257,2025-04-07 10:45,0.3713,KWH,V,MSCONS
91797430928,2025-03-07 07:00,0.8274,KWH,V,MSCONS
69410910768,2025-03-19 00:30,1.0311,KWH,V,MSCONS
55457754991,2025-03-07 13:45,0.1994,KW,V,MSCONS
02378447181,2025-02-21 21:15,1.1624,KWH,V,MSCONS
65400074314,2025-04-13 02:30,0.0447,KWH,V,MSCONS
45855425961,2025-03-14 08:00,0.5209,KWH,V,MSCONS
02060690718,2025-04-04 06:45,1.4329,KWH,V,MSCONS
07412179067,28.02.2025 03:45,0.8129,KWH,V,MSCONS
45855425961,2025-04-12 00:15,0.6276,KWH,V,MSCONS
64853594978,2025-04-26 02:00,0.0447,KWH,V,MSCONS
13733263538,2025-03-31 15:30,0.4757,KWH,V,MSCONS
91797430928,2025-04-16 13:00,0.3513,KWH,V,MSCONS
58143754480,01.04.2025 05:00,0.0746,KWH,V,MSCONS
07412179067,2025-04-02 17:30,0.9884,KWH,V,MSCONS
69410910768,18.04.2025 03:15,0.7609,KWH,V,MSCONS
48126289103,2025-04-19 15:00,0.2064,KW,V,MSCONS
69410910768,28.04.2025 23:00,"0,3707",KWH,V,MSCONS
61804172126,2025-04-20 15:15,0.4205,KWH,V,MSCONS
17417694597,2025-03-13 00:00,"1,0126",KWH,V,MSCONS
69410910768,2025-03-19 07:00,1.2566,KWH,V,MSCONS
19554292257,2025-03-31 04:00,"0,7116",KWH,V,MSCONS
04014447556,2025-03-23 00:00,0.0643,KWH,V,MSCONS
02060690718,2025-03-11 20:45,1.3847,KWH,V,MSCONS
65400074314,2025-03-06 13:30,0.0759,KWH,V,MSCONS
19554292257,2025-03-05 10:00,0.4209,KWH,V,MSCONS
51451020772,2025-02-06 02:15,"1,0196",KWH,V,MSCONS
64853594978,2025-03-02 09:15,0.0955,KWH,V,MSCONS
19554292257,2025-04-26 14:00,0.2055,KWH,V,MSCONS
59028472520,2025-04-13 16:30,"0,0421",KWH,V,MSCONS
66586652381,2025-03-09 19:15,"0,9862",KWH,V,MSCONS
55457754991,2025-02-23 12:00,0.346,KW,V,MSCONS
64853594978,2025-02-06 08:45,0.0911,KWH,V,MSCONS
02060690718,2025-02-14 15:45,-0.6628,KWH,V,MSCONS
55457754991,2025-04-20 21:30,0.3491,KW,V,MSCONS
52784051030,2025-03-27 09:15,0.0685,KWH,V,MSCONS
52784051030,2025-02-22 11:30,0.0955,KWH,V,MSCONS
19554292257,2025-03-23 10:30,0.4736,KWH,V,MSCONS
38141832343,2025-03-27 22:00,1.0212,KWH,V,MSCONS
13733263538,2025-03-12 16:00,0.5375,KWH,V,MSCONS
02378447181,2025-03-12 20:00,1.4271,KWH,V,MSCONS
53850487964,2025-04-18 07:00,0.2928,KW,V,MSCONS
65720280897,2025-03-29 00:00,0.6466,KWH,V,MSCONS
45855425961,04.04.2025 15:30,0.3941,KWH,V,MSCONS
15096034392,2025-03-26 02:30,0.8817,KWH,V,MSCONS
51451020772,2025-02-17 21:45,1.1061,KWH,V,MSCONS
69410910768,2025-02-08 14:30,0.5772,KWH,V,MSCONS
61804172126,2025-02-23 04:30,"1,074",KWH,V,MSCONS
66586652381,2025-02-16 13:30,0.4926,KWH,V,MSCONS
04014447556,2025-02-12 06:00,0.1007,KWH,E,MSCONS
91797430928,2025-02-26 20:30,0.9816,KWH,V,MSCONS
50096239004,2025-04-16 01:30,0.493,KWH,V,MSCONS
52784051030,2025-03-23 14:15,"0,0551",KWH,V,MSCONS
65400074314,2025-02-27 11:00,0.0705,KWH,V,MSCONS
38141832343,2025-02-13 10:15,0.5511,KWH,V,MSCONS
52784051030,2025-04-17 19:45,0.1126,KWH,V,MSCONS
04014447556,2025-04-18 07:00,0.1512,KWH,V,MSCONS
64853594978,17.04.2025 11:00,0.0583,KWH,V,MSCONS
65400074314,2025-03-09 08:45,"0,1159",KWH,V,MSCONS
48126289103,2025-02-08 07:15,"0,7299",KW,V,MSCONS
94391268065,2025-04-05 03:30,0.0505,KWH,V,MSCONS
51451020772,2025-03-12 01:30,0.9474,KWH,V,MSCONS
61804172126,2025-03-14 20:30,1.3065,KWH,V,MSCONS
69410910768,2025-04-25 21:45,0.4862,KWH,V,MSCONS
83482028030,2025-04-15 23:30,0.0497,KWH,V,MSCONS
19754516392,2025-02-16 04:45,1.0864,KWH,V,MSCONS
53850487964,2025-02-16 14:00,0.2056,KW,V,MSCONS
58143754480,2025-02-11 05:00,0.0713,KWH,V,MSCONS
02060690718,05.03.2025 01:00,1.1114,KWH,E,MSCONS
19554292257,2025-04-04 13:15,"0,3506",KWH,E,MSCONS
02060690718,2025-03-08 14:00,0.6674,KWH,V,MSCONS
19754516392,2025-02-17 01:00,0.9741,KWH,V,MSCONS
70348049725,2025-04-12 11:30,0.06,KWH,V,MSCONS
53850487964,2025-04-19 23:30,"0,1853",KW,V,MSCONS
64853594978,2025-02-04 08:00,"0,1544",KWH,V,MSCONS
70348049725,25.04.2025 22:15,0.0715,KWH,V,MSCONS
59028472520,2025-02-20 00:30,0.0491,KWH,V,MSCONS
04014447556,2025-02-14 04:15,0.0694,KWH,V,MSCONS
65400074314,2025-02-06 14:00,0.0808,KWH,V,MSCONS
02378447181,2025-03-28 09:00,0.7035,KWH,V,MSCONS
02060690718,2025-03-29 01:00,1.0809,KWH,V,MSCONS
52784051030,2025-04-20 01:30,0.0392,KWH,V,MSCONS
91797430928,2025-02-21 08:00,0.4963,KWH,V,MSCONS
83482028030,2025-03-10 15:45,0.0616,KWH,V,MSCONS
51451020772,2025-03-04 13:15,0.6256,KWH,V,MSCONS
02378447181,2025-04-16 04:45,0.6767,KWH,V,MSCONS
55457754991,2025-03-12 19:15,0.5041,KW,V,MSCONS
58143754480,2025-02-12 00:30,0.0595,KWH,V,MSCONS
19554292257,2025-02-10 02:30,0.721,KWH,V,MSCONS
49114475696,2025-04-04 19:45,1.5546,KWH,V,MSCONS
66586652381,2025-02-19 18:30,0.9461,KWH,E,MSCONS
15096034392,2025-03-17 11:00,0.5459,KWH,V,MSCONS
51451020772,02.04.2025 18:15,1.148,KWH,V,MSCONS
04014447556,2025-03-04 00:15,0.0561,KWH,V,MSCONS
70348049725,2025-02-14 15:30,0.0493,KWH,V,MSCONS
53850487964,2025-03-06 12:45,0.2207,KW,V,MSCONS
13733263538,2025-02-05 17:30,1.1001,KWH,V,MSCONS
94391268065,23.04.2025 08:00,0.0804,KWH,V,MSCONS
59028472520,2025-02-13 06:15,0.0946,KWH,V,MSCONS
13733263538,2025-03-02 21:15,1.15,KWH,V,MSCONS
04014447556,2025-04-27 13:30,"0,0733",KWH,V,MSCONS
51451020772,2025-03-30 14:45,0.5423,KWH,V,MSCONS
38141832343,2025-02-18 21:00,1.1293,KWH,V,MSCONS
02060690718,2025-02-16 08:45,0.8982,KWH,V,MSCONS
15096034392,2025-02-17 00:15,0.9191,KWH,V,MSCONS
58143754480,2025-04-24 15:45,0.0586,KWH,V,MSCONS
61804172126,2025-02-23 21:00,1.4153,KWH,V,MSCONS
17417694597,2025-02-10 09:45,0.6339,KWH,V,MSCONS
15096034392,2025-04-27 16:15,0.3406,KWH,V,MSCONS
55457754991,2025-02-01 07:00,0.544,KW,V,MSCONS
58143754480,2025-03-02 16:00,0.1241,KWH,V,MSCONS
38141832343,2025-04-02 17:30,1.0815,KWH,V,MSCONS
66586652381,2025-02-26 11:15,0.4692,KWH,V,MSCONS
59028472520,2025-03-19 08:15,0.106,KWH,V,MSCONS
66586652381,2025-03-07 04:00,0.6977,KWH,V,MSCONS
04014447556,2025-02-02 00:30,0.0635,KWH,V,MSCONS
45855425961,2025-04-13 10:00,0.3431,KWH,V,MSCONS
59028472520,2025-03-03 08:15,0.1017,KWH,V,MSCONS
65720280897,2025-03-17 01:00,0.647,KWH,V,MSCONS
45855425961,2025-02-01 00:30,0.6722,KWH,V,MSCONS
66586652381,2025-03-15 11:00,0.4396,KWH,V,MSCONS
15096034392,2025-02-28 00:00,0.8816,KWH,V,MSCONS
38141832343,2025-04-05 13:15,0.5834,KWH,V,MSCONS
52784051030,2025-04-26 12:45,0.0608,KWH,V,MSCONS
91797430928,2025-02-19 06:30,0.7691,KWH,V,MSCONS
58143754480,2025-03-28 13:30,0.0912,KWH,V,MSCONS
83482028030,2025-02-10 05:00,0.0606,KWH,V,MSCONS
04014447556,2025-03-22 14:45,0.078,KWH,V,MSCONS
04014447556,2025-02-06 04:30,0.0869,KWH,V,MSCONS
15096034392,2025-02-18 04:45,0.9531,KWH,V,MSCONS
